diameter,albedo,id,name,pha_flag,magnitude_h,eccentricity,semi_major_axis,perihelion,inclination,n,per,per_y,moid_au,class_name,dataset_type,cluster_label
,,54382908,       (2023 RQ9),0,25.75,0.6039,2.592,1.026,1.88,0.2362,1520.0,4.17,0.0267,AMO,unmeasured,0
,,3377489,       (2007 KJ),0,19.07,0.577,2.397,1.014,9.02,0.2656,1360.0,3.71,0.102,APO,unmeasured,0
,,54354507,       (2023 HN),0,26.16,0.6319,2.455,0.904,23.96,0.2563,1400.0,3.85,0.00876,APO,unmeasured,0
,,54541024,       (2025 PC3),0,23.48,0.192,1.419,1.146,11.43,0.5832,617.0,1.69,0.138,AMO,unmeasured,2
,,54322717,       (2022 UE21),0,20.41,0.5843,2.754,1.145,38.01,0.2157,1670.0,4.57,0.224,AMO,unmeasured,1
,,54016750,       (2020 HF6),0,26.5,0.6021,2.624,1.044,8.09,0.2318,1550.0,4.25,0.0391,AMO,unmeasured,0
,,54539332,       (2025 OX7),0,26.86,0.3096,1.533,1.058,1.79,0.5192,693.0,1.9,0.0493,AMO,unmeasured,2
,,54135142,       (2021 GC3),0,21.02,0.6696,1.378,0.455,13.15,0.6094,591.0,1.62,0.161,APO,unmeasured,0
,,54054652,       (2020 SA5),0,25.3,0.6916,2.528,0.78,1.94,0.2453,1470.0,4.02,0.0099,APO,unmeasured,0
,,3408077,       (2008 GK),0,23.5,0.5727,1.674,0.715,8.52,0.4551,791.0,2.17,0.0263,APO,unmeasured,0
,,54051101,       (2020 PZ4),0,24.1,0.4417,2.142,1.196,1.37,0.3143,1150.0,3.14,0.18,AMO,unmeasured,0
,,20860519,860519 (2014 CJ14),0,21.05,0.2182,1.473,1.152,11.25,0.5511,653.0,1.79,0.201,AMO,unmeasured,2
,,3765003,       (2016 WL48),0,24.9,0.1218,1.077,0.946,11.49,0.8812,409.0,1.12,0.0119,APO,unmeasured,2
,,54165647,       (2021 MF2),0,23.52,0.4316,2.114,1.201,7.23,0.3208,1120.0,3.07,0.184,AMO,unmeasured,0
,,20515639,515639 (2014 MK27),0,21.72,0.3392,1.039,0.687,8.48,0.9303,387.0,1.06,0.133,APO,unmeasured,2
,,54201458,       (2021 SQ3),0,20.75,0.2289,1.409,1.086,8.19,0.5894,611.0,1.67,0.0895,AMO,unmeasured,2
,,54517332,       (2025 BC4),0,25.79,0.2891,1.147,0.815,7.34,0.8027,449.0,1.23,0.0182,APO,unmeasured,2
,,3843775,       (2019 RW),1,22.0,0.5848,2.282,0.947,4.89,0.286,1260.0,3.45,0.0169,APO,unmeasured,0
,,3789391,       (2017 VF14),0,28.5,0.4451,1.457,0.808,0.44,0.5604,642.0,1.76,0.00181,APO,unmeasured,2
,,54441685,       (2024 JV14),0,23.76,0.6234,1.823,0.686,8.8,0.4005,899.0,2.46,0.00852,APO,unmeasured,0
,,20447221,447221 (2005 UO5),0,20.79,0.1503,1.161,0.987,19.68,0.7877,457.0,1.25,0.0988,APO,unmeasured,2
,,3726815,       (2015 RV2),0,24.2,0.5932,2.653,1.079,3.41,0.2281,1580.0,4.32,0.0692,AMO,unmeasured,0
,,54005666,       (2020 DV3),0,27.9,0.4689,1.482,0.787,1.09,0.5463,659.0,1.8,0.00269,APO,unmeasured,2
,,54525105,       (2025 FR12),0,23.27,0.4113,1.4,0.824,31.75,0.5951,605.0,1.66,0.0154,APO,unmeasured,1
,,3774003,       (2017 HS),0,21.28,0.5958,2.292,0.926,6.94,0.2841,1270.0,3.47,0.0541,APO,unmeasured,0
,,3751825,       (2016 GY220),0,24.6,0.3691,1.685,1.063,12.88,0.4507,799.0,2.19,0.0728,AMO,unmeasured,2
,,54208624,       (2021 TR12),0,25.6,0.5179,1.896,0.914,6.7,0.3775,954.0,2.61,0.0127,APO,unmeasured,0
6.25,0.1066,20003200,  3200 Phaethon (1983 TB),1,14.39,0.8897,1.271,0.14,22.31,0.6875,524.0,1.43,0.0187,APO,unmeasured,1
,,3555165,       (2011 AT26),1,21.6,0.6971,2.373,0.719,1.75,0.2696,1340.0,3.66,0.00772,APO,unmeasured,0
,,3370280,       (2007 EM),0,20.97,0.381,1.962,1.215,23.98,0.3586,1000.0,2.75,0.224,AMO,unmeasured,1
,,54017080,       (2020 KO),0,23.8,0.4285,1.228,0.702,7.84,0.724,497.0,1.36,0.107,APO,unmeasured,2
,,3836925,       (2018 XL5),0,21.66,0.619,2.798,1.066,12.36,0.2106,1710.0,4.68,0.116,AMO,unmeasured,0
,,54076929,       (2020 UK5),0,21.16,0.4624,1.751,0.941,13.63,0.4255,846.0,2.32,0.14,APO,unmeasured,0
,,20159635,159635 (2002 CZ46),0,18.16,0.3242,1.703,1.151,16.24,0.4434,812.0,2.22,0.262,AMO,unmeasured,2
,,54053911,       (2020 RA3),0,22.11,0.4326,2.144,1.216,7.92,0.314,1150.0,3.14,0.234,AMO,unmeasured,0
,,54381683,       (2023 RN5),0,24.33,0.2584,1.501,1.113,2.94,0.5357,672.0,1.84,0.119,AMO,unmeasured,2
,,54418210,       (2023 YK1),0,18.05,0.6003,2.294,0.917,32.24,0.2836,1270.0,3.48,0.0663,APO,unmeasured,1
,,20067381, 67381 (2000 OL8),1,19.8,0.5429,1.321,0.604,10.67,0.6495,554.0,1.52,0.0183,APO,unmeasured,2
,,3774434,       (2017 HX49),0,25.3,0.6311,2.843,1.049,8.33,0.2056,1750.0,4.79,0.0592,AMO,unmeasured,0
,,54539809,       (2025 PZ),0,19.99,0.6262,1.24,0.463,25.32,0.7142,504.0,1.38,0.387,APO,unmeasured,1
,,54051347,       (2020 QS4),0,23.7,0.1524,1.429,1.211,22.38,0.5771,624.0,1.71,0.207,AMO,unmeasured,2
,,54520038,       (2025 DT),0,25.32,0.7419,1.797,0.464,6.08,0.409,880.0,2.41,0.00447,APO,unmeasured,0
,,54529106,       (2025 JA1),0,25.45,0.5569,2.062,0.914,10.34,0.3328,1080.0,2.96,0.00758,APO,unmeasured,0
,,3791248,       (2017 XH1),0,24.19,0.2136,1.392,1.095,16.68,0.6,600.0,1.64,0.121,AMO,unmeasured,2
,,54000001,       (2020 DY2),0,25.1,0.5682,2.202,0.951,2.78,0.3017,1190.0,3.27,0.00385,APO,unmeasured,0
,,54316914,       (2022 US1),0,27.05,0.1981,1.221,0.979,15.24,0.7307,493.0,1.35,0.0299,APO,unmeasured,2
,,54525859,       (2025 FH21),0,27.39,0.0924,1.107,1.005,19.86,0.8458,426.0,1.17,0.00633,APO,unmeasured,2
,,54419185,       (2024 AG1),0,22.92,0.5273,1.739,0.822,4.94,0.4299,837.0,2.29,0.0692,APO,unmeasured,0
,,3741559,       (2016 CK29),0,25.8,0.504,2.011,0.997,4.5,0.3456,1040.0,2.85,0.0333,APO,unmeasured,0
,,54347978,       (2023 ER1),0,27.68,0.6134,1.953,0.755,5.72,0.361,997.0,2.73,0.00619,APO,unmeasured,0
,,54106580,       (2021 BS2),0,24.0,0.4688,2.117,1.125,3.2,0.32,1120.0,3.08,0.144,AMO,unmeasured,0
,,3843606,       (2019 QX1),0,25.3,0.6808,2.46,0.785,11.82,0.2554,1410.0,3.86,0.046,APO,unmeasured,0
,,3680281,       (2014 OY391),0,26.0,0.6112,2.19,0.852,0.58,0.3041,1180.0,3.24,0.00296,APO,unmeasured,0
,,54542534,       (2025 QZ8),0,25.4,0.5636,2.361,1.03,5.16,0.2717,1320.0,3.63,0.0338,AMO,unmeasured,0
,,54304744,       (2022 ST1),0,27.2,0.5758,1.926,0.817,0.57,0.3687,976.0,2.67,0.00662,APO,unmeasured,0
,,54539808,       (2020 HL212),0,21.08,0.7806,2.236,0.491,12.58,0.2949,1220.0,3.34,0.204,APO,unmeasured,0
,,54354064,       (2023 FN14),0,18.43,0.5367,2.761,1.279,11.44,0.2148,1680.0,4.59,0.321,AMO,unmeasured,0
,,3837720,       (2019 AV6),0,22.6,0.202,1.375,1.097,25.05,0.6113,589.0,1.61,0.237,AMO,unmeasured,2
,,20613829,613829 (2007 TE66),0,21.57,0.2044,1.056,0.84,10.25,0.9088,396.0,1.08,0.161,APO,unmeasured,2
,,3576631,       (2011 QY11),0,23.0,0.5631,2.571,1.123,1.39,0.2391,1510.0,4.12,0.116,AMO,unmeasured,0
,,54016585,       (2020 HK1),0,23.6,0.4169,1.17,0.682,26.87,0.7788,462.0,1.27,0.167,APO,unmeasured,1
,,20524974,524974 (2004 PX27),0,18.42,0.4937,2.28,1.155,22.15,0.2862,1260.0,3.44,0.229,AMO,unmeasured,0
,,3710916,       (2015 DD1),0,30.4,0.3245,1.356,0.916,3.01,0.6241,577.0,1.58,0.000379,APO,unmeasured,2
,,3841193,       (2019 GG20),0,20.14,0.3948,1.692,1.024,15.56,0.4478,804.0,2.2,0.122,AMO,unmeasured,2
,,3795085,       (2017 YN5),0,23.6,0.1469,1.336,1.14,26.25,0.6382,564.0,1.54,0.159,AMO,unmeasured,2
,,54144296,       (2021 JR3),0,24.92,0.6907,2.415,0.747,0.91,0.2627,1370.0,3.75,0.00213,APO,unmeasured,0
,,54542338,       (2025 QO8),0,22.43,0.6118,2.759,1.071,6.31,0.2151,1670.0,4.58,0.13,AMO,unmeasured,0
,,54454243,       (2024 MG1),0,23.93,0.3992,1.493,0.897,7.24,0.5403,666.0,1.82,0.0179,APO,unmeasured,2
,,54446553,       (2024 LS2),0,21.62,0.414,1.687,0.988,21.93,0.4498,800.0,2.19,0.104,APO,unmeasured,1
,,54351832,       (2023 FS3),0,20.23,0.5584,2.868,1.266,37.17,0.203,1770.0,4.86,0.262,AMO,unmeasured,1
,,54123258,       (2021 DO),0,26.71,0.4011,1.654,0.99,10.9,0.4635,777.0,2.13,0.0155,APO,unmeasured,2
,,54278315,       (2022 JJ1),0,21.53,0.6286,1.793,0.666,21.68,0.4104,877.0,2.4,0.138,APO,unmeasured,1
,,54296538,       (2022 QP1),0,23.42,0.4212,2.053,1.189,5.02,0.3349,1070.0,2.94,0.182,AMO,unmeasured,0
,,54515426,       (2025 AN3),0,23.26,0.4241,1.649,0.949,10.19,0.4656,773.0,2.12,0.131,APO,unmeasured,2
,,3430494,       (2008 TT26),0,23.6,0.2573,1.346,0.999,8.48,0.6314,570.0,1.56,0.00759,APO,unmeasured,2
,,3840703,       (2019 FB1),0,27.76,0.4512,1.762,0.967,3.85,0.4214,854.0,2.34,0.00325,APO,unmeasured,0
,,20856903,856903 (2011 YS62),0,19.68,0.5824,2.503,1.045,21.63,0.2489,1450.0,3.96,0.0576,AMO,unmeasured,0
,,3714175,       (2015 FE37),0,19.99,0.8155,1.27,0.234,25.04,0.6887,523.0,1.43,0.293,APO,unmeasured,1
,,54373442,       (2023 LL2),0,26.24,0.4669,1.849,0.986,7.54,0.3921,918.0,2.51,0.00185,APO,unmeasured,0
,,54137454,       (2021 GQ10),0,26.6,0.059,0.9798,0.922,11.9,1.016,354.0,0.97,0.000849,ATE,unmeasured,2
,,3177178,       (2004 EJ1),0,21.7,0.4423,1.911,1.066,14.24,0.3731,965.0,2.64,0.0752,AMO,unmeasured,0
,,20621890,621890 (2011 PO1),1,20.91,0.6343,2.516,0.92,5.74,0.247,1460.0,3.99,0.034,APO,unmeasured,0
,,20226514,226514 (2003 UX34),1,20.16,0.6158,1.095,0.421,2.56,0.8598,419.0,1.15,0.015,APO,unmeasured,2
,,54397474,       (2023 UQ4),0,24.74,0.4147,1.644,0.962,7.36,0.4677,770.0,2.11,0.00562,APO,unmeasured,2
,,3755396,       (2016 NU38),0,23.2,0.508,2.212,1.088,13.77,0.2996,1200.0,3.29,0.101,AMO,unmeasured,0
,,3892275,       (2019 VU),0,27.3,0.4976,1.074,0.54,5.98,0.8856,406.0,1.11,0.00516,APO,unmeasured,2
0.28,0.225,20614521,614521 (2009 UK),0,19.92,0.483,1.977,1.022,3.53,0.3544,1020.0,2.78,0.0584,AMO,unmeasured,0
,,54106565,       (2021 BD2),0,25.57,0.562,1.97,0.863,5.59,0.3563,1010.0,2.77,0.0294,APO,unmeasured,0
,,3757874,       (2016 QZ10),0,23.1,0.4042,2.146,1.279,3.07,0.3134,1150.0,3.14,0.269,AMO,unmeasured,0
,,54546140,       (2025 SS1),0,22.46,0.6583,2.646,0.904,9.69,0.229,1570.0,4.3,0.0595,APO,unmeasured,0
,,3989339,       (2020 BU14),0,24.1,0.5564,2.503,1.111,5.42,0.2488,1450.0,3.96,0.16,AMO,unmeasured,0
,,3289174,       (2005 QR87),0,20.4,0.4259,2.136,1.226,8.61,0.3157,1140.0,3.12,0.22,AMO,unmeasured,0
,,3617716,       (2012 VV76),0,25.6,0.6646,2.553,0.856,1.06,0.2416,1490.0,4.08,0.000816,APO,unmeasured,0
,,54016205,       (2020 FN),0,27.6,0.5263,2.113,1.001,1.55,0.3208,1120.0,3.07,0.0051,APO,unmeasured,0
,,3836659,       (2018 WK2),0,22.5,0.4109,2.021,1.191,5.21,0.343,1050.0,2.87,0.221,AMO,unmeasured,0
,,3648532,       (2013 SP19),0,29.2,0.239,1.285,0.978,2.33,0.6766,532.0,1.46,0.00233,APO,unmeasured,2
,,54381328,       (2023 RL3),0,21.77,0.6227,2.901,1.095,22.32,0.1995,1800.0,4.94,0.246,AMO,unmeasured,0
,,54310119,       (2022 SK24),0,21.47,0.4219,2.205,1.275,7.82,0.301,1200.0,3.27,0.312,AMO,unmeasured,0
,,3647845,       (2013 RG36),0,19.93,0.5583,1.763,0.779,14.36,0.421,855.0,2.34,0.121,APO,unmeasured,0
,,3831619,       (2018 TP3),0,26.6,0.3903,1.694,1.033,30.65,0.4471,805.0,2.2,0.0331,AMO,unmeasured,1
,,3837653,       (2019 AY4),0,22.5,0.3495,0.978,0.636,42.58,1.019,353.0,0.967,0.0955,ATE,unmeasured,1
,,3873154,       (2019 SK9),0,27.1,0.6924,2.532,0.779,3.31,0.2446,1470.0,4.03,0.00161,APO,unmeasured,0
,,3802433,       (2018 GR1),0,24.12,0.5524,1.503,0.673,11.46,0.5351,673.0,1.84,0.0151,APO,unmeasured,0
,,20144898,144898 (2004 VD17),1,18.89,0.5888,1.508,0.62,4.22,0.5322,676.0,1.85,0.00176,APO,unmeasured,0
,,54500950,       (2024 WZ4),0,27.85,0.0645,1.043,0.976,14.52,0.9255,389.0,1.06,0.00906,APO,unmeasured,2
,,3297180,       (2005 UC1),0,21.97,0.2403,1.459,1.109,20.53,0.5591,644.0,1.76,0.287,AMO,unmeasured,2
,,3596495,       (2012 BZ61),0,26.0,0.4848,2.074,1.068,13.05,0.33,1090.0,2.99,0.0991,AMO,unmeasured,0
,,54525866,       (2025 FF22),0,24.55,0.0708,1.135,1.055,4.77,0.8147,442.0,1.21,0.103,AMO,unmeasured,2
,,54217191,       (2021 VU4),0,28.41,0.6688,2.318,0.768,2.69,0.2792,1290.0,3.53,0.000157,APO,unmeasured,0
,,3991733,       (2020 DG2),0,19.66,0.5048,2.362,1.17,27.15,0.2716,1330.0,3.63,0.177,AMO,unmeasured,1
,,54358771,       (2023 JE4),0,22.51,0.7449,1.702,0.434,10.75,0.4441,811.0,2.22,0.0805,APO,unmeasured,0
,,54338661,       (2023 AH),0,28.67,0.247,1.278,0.962,3.42,0.6821,528.0,1.45,0.00414,APO,unmeasured,2
,,3653912,       (2013 WD44),0,25.7,0.3725,1.643,1.031,3.51,0.4679,769.0,2.11,0.0561,AMO,unmeasured,2
,,20004487,  4487 Pocahontas (1987 UA),0,17.48,0.2965,1.73,1.217,16.41,0.433,831.0,2.28,0.219,AMO,unmeasured,2
,,3829487,       (2018 RU7),0,21.9,0.5734,2.746,1.171,25.48,0.2166,1660.0,4.55,0.185,AMO,unmeasured,0
,,20528609,528609 (2008 VU4),0,17.61,0.7746,2.37,0.534,11.98,0.2702,1330.0,3.65,0.184,APO,unmeasured,0
,,3838035,       (2019 BQ3),0,21.6,0.4727,2.424,1.278,16.94,0.2612,1380.0,3.77,0.308,AMO,unmeasured,0
,,54016737,       (2020 HT5),0,22.9,0.7093,1.833,0.533,5.14,0.3972,906.0,2.48,0.0373,APO,unmeasured,0
,,20189062,189062 (2000 VA45),0,18.39,0.3875,1.928,1.181,12.85,0.3682,978.0,2.68,0.273,AMO,unmeasured,2
,,54228823,       (2021 XF4),0,24.2,0.0813,1.208,1.11,10.1,0.7424,485.0,1.33,0.13,AMO,unmeasured,2
,,54514677,       (2025 AU1),0,24.35,0.335,0.8659,0.576,4.68,1.223,294.0,0.806,0.00696,ATE,unmeasured,2
,,54533422,       (2025 KF4),0,28.7,0.2288,0.8372,0.646,9.79,1.287,280.0,0.766,0.000377,ATE,unmeasured,2
,,3826859,       (2018 PK24),1,21.82,0.6614,1.944,0.658,6.7,0.3636,990.0,2.71,0.0407,APO,unmeasured,0
,,3825632,       (2018 NU3),0,20.77,0.5965,2.697,1.088,9.5,0.2225,1620.0,4.43,0.102,AMO,unmeasured,0
,,3579623,       (2011 SC108),0,27.9,0.7435,2.505,0.643,6.88,0.2486,1450.0,3.97,0.00234,APO,unmeasured,0
,,54062081,       (2020 TQ4),0,22.7,0.2348,1.47,1.125,6.57,0.5529,651.0,1.78,0.158,AMO,unmeasured,2
,,54132070,       (2021 FN),0,23.22,0.2777,1.037,0.749,24.34,0.9329,386.0,1.06,0.167,APO,unmeasured,2
,,54296384,       (2022 QW),0,23.05,0.2181,1.501,1.174,31.94,0.5359,672.0,1.84,0.175,AMO,unmeasured,1
,,20414960,414960 (2011 CS4),0,20.02,0.3272,1.608,1.082,7.7,0.4833,745.0,2.04,0.157,AMO,unmeasured,2
,,54414135,       (2023 XM2),0,26.66,0.2207,1.093,0.852,1.81,0.8625,417.0,1.14,0.00241,APO,unmeasured,2
,,20007336,  7336 Saunders (1989 RS1),0,18.8,0.482,2.306,1.194,7.2,0.2815,1280.0,3.5,0.189,AMO,unmeasured,0
,,54202998,       (2021 TY1),0,25.33,0.2896,1.391,0.988,16.79,0.6005,600.0,1.64,0.0326,APO,unmeasured,2
,,54339764,       (2023 BA1),0,27.05,0.3446,1.204,0.789,13.96,0.7459,483.0,1.32,0.000767,APO,unmeasured,2
,,54212684,       (2021 UQ1),1,21.1,0.6987,2.84,0.856,8.44,0.2059,1750.0,4.79,0.0169,APO,unmeasured,0
,,54092912,       (2020 WC3),0,22.46,0.1939,1.4,1.129,16.83,0.595,605.0,1.66,0.147,AMO,unmeasured,2
,,54414577,       (2023 XJ3),0,24.15,0.6076,2.516,0.987,8.67,0.247,1460.0,3.99,0.0288,APO,unmeasured,0
,,54307425,       (2022 QY112),0,22.21,0.5557,1.907,0.847,4.44,0.3743,962.0,2.63,0.0366,APO,unmeasured,0
,,3279270,       (2005 LC),0,26.8,0.1026,1.134,1.018,2.8,0.8162,441.0,1.21,0.0142,AMO,unmeasured,2
,,54203008,       (2021 SB5),0,20.96,0.4546,1.203,0.656,20.53,0.7473,482.0,1.32,0.313,APO,unmeasured,2
,,54231776,       (2021 YQ),0,23.8,0.58,1.86,0.781,1.31,0.3887,926.0,2.54,0.012,APO,unmeasured,0
,,54106295,       (2021 BL),0,26.0,0.627,2.384,0.889,7.14,0.2677,1340.0,3.68,0.00196,APO,unmeasured,0
,,54231658,       (2021 YJ),1,19.9,0.5618,2.303,1.009,32.37,0.282,1280.0,3.49,0.0261,APO,unmeasured,1
,,54482432,       (2024 SR2),0,24.34,0.1343,1.215,1.052,24.21,0.7355,489.0,1.34,0.155,AMO,unmeasured,2
,,54341631,       (2023 CL3),0,22.48,0.4117,1.726,1.015,4.28,0.4347,828.0,2.27,0.0328,APO,unmeasured,2
,,3884243,       (2019 UC11),0,24.75,0.5634,1.257,0.549,3.63,0.6993,515.0,1.41,0.0137,APO,unmeasured,2
,,3648716,       (2013 SW24),1,21.0,0.6515,2.673,0.931,6.14,0.2256,1600.0,4.37,0.000125,APO,unmeasured,0
,,54139313,       (2021 HG2),0,25.11,0.3861,1.657,1.017,10.16,0.4622,779.0,2.13,0.0115,APO,unmeasured,2
,,54467103,       (2024 QH),0,24.95,0.3419,0.8372,0.551,10.25,1.287,280.0,0.766,0.0279,ATE,unmeasured,2
,,3831067,       (2018 SD3),0,27.9,0.2755,1.379,0.999,12.01,0.6084,592.0,1.62,0.0131,APO,unmeasured,2
,,54497059,       (2024 UK13),0,26.67,0.4487,1.612,0.889,7.07,0.4815,748.0,2.05,0.0255,APO,unmeasured,2
,,54454239,       (2024 MC1),0,24.07,0.2832,1.269,0.91,5.25,0.6891,522.0,1.43,0.0364,APO,unmeasured,2
,,3831841,       (2018 TP5),0,25.9,0.4723,1.683,0.888,2.74,0.4514,798.0,2.18,0.00116,APO,unmeasured,0
,,3607962,       (2012 QA18),0,23.7,0.365,1.664,1.057,22.64,0.4591,784.0,2.15,0.0711,AMO,unmeasured,2
,,3648761,       (2013 SL30),0,19.34,0.5567,2.507,1.111,32.07,0.2483,1450.0,3.97,0.463,AMO,unmeasured,1
,,54402974,       (2023 VT2),0,26.13,0.3241,1.405,0.949,23.78,0.5921,608.0,1.66,0.0255,APO,unmeasured,2
,,3767003,       (2017 BW6),0,25.3,0.4902,1.852,0.944,5.68,0.3911,920.0,2.52,0.0157,APO,unmeasured,0
,,54016758,       (2020 HL6),0,27.8,0.2321,1.26,0.968,0.24,0.6969,517.0,1.41,0.00226,APO,unmeasured,2
,,54496213,       (2024 UU6),0,20.85,0.2131,1.468,1.155,35.1,0.5542,650.0,1.78,0.235,AMO,unmeasured,1
,,3459086,       (2009 HY67),0,21.98,0.4855,1.763,0.907,36.27,0.4209,855.0,2.34,0.204,APO,unmeasured,1
,,3943326,       (2019 YA1),0,25.53,0.4096,1.69,0.998,2.13,0.4485,803.0,2.2,0.0132,APO,unmeasured,2
,,3742054,       (2016 CZ30),0,25.7,0.2107,1.076,0.85,20.65,0.8825,408.0,1.12,0.0159,APO,unmeasured,2
,,54313613,       (2022 TJ1),0,24.11,0.3555,1.485,0.957,3.56,0.5445,661.0,1.81,0.0144,APO,unmeasured,2
,,3621773,       (2012 YP6),0,21.45,0.2187,1.223,0.956,22.28,0.7285,494.0,1.35,0.0664,APO,unmeasured,2
,,54132119,       (2021 FM1),0,25.5,0.5689,1.94,0.837,7.01,0.3646,987.0,2.7,0.0122,APO,unmeasured,0
,,54253540,       (2022 ED4),0,26.65,0.6941,2.642,0.808,2.19,0.2296,1570.0,4.29,0.0161,APO,unmeasured,0
,,3723853,       (2015 NF),0,19.48,0.8566,2.169,0.311,33.01,0.3086,1170.0,3.19,0.0674,APO,unmeasured,1
,,54490138,       (2024 TB10),0,21.56,0.439,2.234,1.253,39.02,0.2951,1220.0,3.34,0.534,AMO,unmeasured,1
,,54376893,       (2023 PX),0,25.91,0.3993,0.7608,0.457,4.95,1.485,242.0,0.664,0.00593,ATE,unmeasured,2
,,3674336,       (2014 NB3),0,24.3,0.496,2.149,1.083,8.85,0.3128,1150.0,3.15,0.0871,AMO,unmeasured,0
,,3989148,       (2020 BJ6),0,26.0,0.1807,1.266,1.037,3.91,0.6923,520.0,1.42,0.0555,AMO,unmeasured,2
,,54135427,       (2021 GP3),0,24.11,0.2823,0.8475,0.608,6.94,1.263,285.0,0.78,0.0367,ATE,unmeasured,2
,,54240415,       (2022 BH4),0,22.12,0.3358,1.679,1.115,26.55,0.4529,795.0,2.18,0.315,AMO,unmeasured,1
,,3728565,       (2015 SO2),0,23.9,0.1089,0.9942,0.886,9.17,0.9943,362.0,0.991,0.018,ATE,unmeasured,2
,,3092232,       (1999 RK33),0,22.4,0.5897,2.473,1.015,2.96,0.2534,1420.0,3.89,0.0386,APO,unmeasured,0
,,54327891,       (2022 UR78),0,23.62,0.2358,1.412,1.079,4.03,0.5876,613.0,1.68,0.0868,AMO,unmeasured,2
,,54290367,       (2022 OA),0,24.67,0.4081,1.571,0.93,10.57,0.5005,719.0,1.97,0.00885,APO,unmeasured,2
,,3831617,       (2018 TQ3),0,27.1,0.4509,1.815,0.996,5.33,0.4031,893.0,2.45,0.0178,APO,unmeasured,0
,,3843777,       (2019 RY),0,24.8,0.0739,0.9884,0.915,7.08,1.003,359.0,0.983,0.0496,ATE,unmeasured,2
,,54051375,       (2020 QA5),0,20.9,0.4635,2.419,1.298,13.13,0.262,1370.0,3.76,0.316,AMO,unmeasured,0
,,3766174,       (2016 YG8),0,21.9,0.289,1.821,1.294,16.98,0.4013,897.0,2.46,0.435,AMO,unmeasured,2
,,54515743,       (2025 AP3),0,21.13,0.6818,2.722,0.866,9.67,0.2195,1640.0,4.49,0.0794,APO,unmeasured,0
,,54167161,       (2021 LZ20),0,23.05,0.0596,1.17,1.1,9.67,0.779,462.0,1.27,0.13,AMO,unmeasured,2
,,3835953,       (2018 VU),0,25.62,0.198,1.234,0.989,24.31,0.7192,501.0,1.37,0.065,APO,unmeasured,2
,,3684631,       (2014 QR363),0,24.8,0.0433,1.157,1.107,14.72,0.7919,455.0,1.24,0.0955,AMO,unmeasured,2
,,3680895,       (2014 OF392),0,25.5,0.5109,1.516,0.741,4.54,0.528,682.0,1.87,0.00933,APO,unmeasured,0
,,3730730,       (2015 TJ238),0,22.97,0.5108,1.446,0.708,5.8,0.5666,635.0,1.74,0.0102,APO,unmeasured,2
,,3836851,       (2018 XN2),0,24.9,0.4079,1.621,0.96,3.15,0.4776,754.0,2.06,0.0035,APO,unmeasured,2
,,3164406,       (2003 UC22),0,22.03,0.4166,2.16,1.26,4.79,0.3105,1160.0,3.17,0.267,AMO,unmeasured,0
,,54016467,       (2020 GH1),0,25.62,0.3662,1.595,1.011,9.67,0.4894,736.0,2.01,0.0208,APO,unmeasured,2
,,3830890,       (2018 SP2),0,24.8,0.2055,0.9246,0.735,26.83,1.109,325.0,0.889,0.00308,ATE,unmeasured,2
,,54360099,       (2023 KH4),0,27.02,0.3235,0.8249,0.558,8.26,1.315,274.0,0.749,0.00576,ATE,unmeasured,2
,,54153130,       (2021 LP),0,24.45,0.5881,2.128,0.877,4.91,0.3174,1130.0,3.11,0.0154,APO,unmeasured,0
,,54387142,       (2023 SN5),0,24.95,0.4642,1.813,0.971,6.47,0.4038,892.0,2.44,0.0116,APO,unmeasured,0
,,3662646,       (2014 DH80),0,21.02,0.4904,1.773,0.904,23.8,0.4174,862.0,2.36,0.0822,APO,unmeasured,1
,,3878571,       (2019 TB2),0,20.7,0.4349,2.135,1.206,4.97,0.316,1140.0,3.12,0.198,AMO,unmeasured,0
,,3391853,       (2007 UR51),1,21.54,0.6907,1.644,0.509,7.26,0.4676,770.0,2.11,0.0126,APO,unmeasured,0
,,3802004,       (2018 FW1),0,25.0,0.5311,2.161,1.013,2.58,0.3102,1160.0,3.18,0.0135,APO,unmeasured,0
,,3596035,       (2012 BB14),0,24.99,0.0987,1.063,0.958,2.64,0.8995,400.0,1.1,0.0167,APO,unmeasured,2
,,3291224,       (2005 SP9),0,21.61,0.6238,0.8657,0.326,27.74,1.224,294.0,0.805,0.0518,ATE,unmeasured,1
,,54562092,       (2025 WE),0,22.72,0.5209,1.433,0.687,27.03,0.5744,627.0,1.72,0.106,APO,unmeasured,1
,,3157022,       (2003 MS2),1,21.21,0.1263,1.042,0.911,20.03,0.9264,389.0,1.06,0.0247,APO,unmeasured,2
,,3250108,       (2004 QR4),0,26.9,0.4984,1.967,0.987,2.67,0.3573,1010.0,2.76,0.00574,APO,unmeasured,0
,,3609118,       (2012 SH32),0,22.2,0.404,1.922,1.146,16.49,0.3698,973.0,2.67,0.142,AMO,unmeasured,2
,,3092347,       (2001 TD),0,25.1,0.1663,0.9537,0.795,9.01,1.058,340.0,0.931,0.00461,ATE,unmeasured,2
,,3582010,       (2011 TN9),1,21.39,0.4512,1.899,1.042,4.1,0.3767,956.0,2.62,0.0438,AMO,unmeasured,0
,,54502151,       (2024 WU13),0,26.39,0.2171,1.283,1.004,3.49,0.6783,531.0,1.45,0.0483,APO,unmeasured,2
