"diameter","albedo","spkid","full_name","pha","H","e","a","q","i","n","per","per_y","moid","class"
,,54439317,"       (2024 JC)",N,24.68,0.0847,1.154,1.056,31.69,0.7953,453,1.24,0.0637,AMO
,,54439320,"       (2024 JD)",N,27.61,0.1654,1.208,1.009,1.92,0.7419,485,1.33,0.00246,APO
,,54439321,"       (2024 JE)",N,24.41,0.3278,1.522,1.023,11.72,0.5249,686,1.88,0.0177,AMO
,,54439322,"       (2024 JF)",N,28.48,0.3918,1.259,0.766,1.31,0.6979,516,1.41,0.00296,APO
,,54439323,"       (2024 JG)",N,25.25,0.4364,1.772,0.999,2.14,0.4178,862,2.36,0.021,APO
,,54439324,"       (2024 JH)",N,25.63,0.1095,0.9725,0.866,11.71,1.028,350,0.959,0.0246,ATE
,,54439325,"       (2024 JJ)",N,25.61,0.5696,1.617,0.696,3.07,0.4794,751,2.06,0.00518,APO
,,54439326,"       (2024 JK)",N,23.26,0.5770,2.149,0.909,6.47,0.3128,1.15e+03,3.15,0.0241,APO
,,54439327,"       (2024 JL)",N,21.10,0.7561,2.031,0.495,13.49,0.3406,1.06e+03,2.89,0.23,APO
,,54439328,"       (2024 JM)",N,24.50,0.3727,1.092,0.685,18.40,0.8635,417,1.14,0.00132,APO
,,54439329,"       (2024 JN)",N,28.26,0.1073,1.091,0.974,0.94,0.8649,416,1.14,0.01,APO
,,54439330,"       (2024 JO)",N,25.48,0.4031,1.774,1.059,6.66,0.4173,863,2.36,0.0575,AMO
,,54439419,"       (2024 JP)",N,27.16,0.1982,0.8839,0.709,3.20,1.186,304,0.831,0.0141,ATE
,,54439420,"       (2024 JQ)",N,25.19,0.1541,0.9183,0.777,9.68,1.12,321,0.88,0.0469,ATE
,,54439423,"       (2024 JS)",N,27.39,0.1267,1.007,0.879,19.12,0.9753,369,1.01,0.011,APO
,,54439425,"       (2024 JT)",N,28.35,0.2184,1.071,0.837,4.12,0.8894,405,1.11,0.00466,APO
,,54439422,"       (2024 JU)",N,25.72,0.4162,1.947,1.137,0.88,0.3627,993,2.72,0.131,AMO
,,54439427,"       (2024 JV)",N,24.65,0.1231,1.143,1.002,25.84,0.8066,446,1.22,0.00287,APO
,,54439430,"       (2024 JY)",N,25.37,0.7409,1.324,0.343,30.98,0.6466,557,1.52,0.0106,APO
,,54439429,"       (2024 JZ)",N,23.52,0.5545,1.262,0.562,35.18,0.6955,518,1.42,0.0133,APO
,,54439431,"       (2024 JA1)",N,23.25,0.6079,2.264,0.888,23.01,0.2894,1.24e+03,3.41,0.0777,APO
,,54439432,"       (2024 JC1)",N,25.10,0.1885,1.176,0.954,5.57,0.7729,466,1.28,0.00691,APO
,,54439433,"       (2024 JD1)",N,25.62,0.1352,1.19,1.029,9.06,0.7591,474,1.3,0.0474,AMO
,,54439434,"       (2024 JE1)",N,26.91,0.5756,2.06,0.874,1.12,0.3334,1.08e+03,2.96,0.00761,APO
,,54439435,"       (2024 JF1)",N,27.89,0.1588,0.9491,0.798,1.94,1.066,338,0.925,0.0136,ATE
,,54439436,"       (2024 JG1)",N,25.88,0.3974,1.281,0.772,1.22,0.6796,530,1.45,0.0101,APO
,,54439706,"       (2024 JH1)",N,26.46,0.2606,1.309,0.968,6.41,0.658,547,1.5,0.00728,APO
,,54439708,"       (2024 JJ1)",N,23.94,0.3589,1.464,0.939,15.39,0.5563,647,1.77,0.123,APO
,,54439707,"       (2024 JK1)",N,26.42,0.3066,1.084,0.752,2.40,0.8733,412,1.13,0.0131,APO
,,54439709,"       (2024 JL1)",N,23.18,0.5685,2.647,1.142,11.63,0.2289,1.57e+03,4.31,0.188,AMO
,,54439711,"       (2024 JM1)",N,25.67,0.3720,1.279,0.803,1.49,0.6816,528,1.45,0.017,APO
,,54439710,"       (2024 JN1)",N,24.14,0.6057,1.742,0.687,12.46,0.4288,839,2.3,0.0282,APO
,,54439712,"       (2024 JO1)",N,27.79,0.1553,1.039,0.878,9.35,0.9306,387,1.06,0.00548,APO
,,54439713,"       (2024 JP1)",N,25.82,0.3743,1.696,1.061,2.37,0.4462,807,2.21,0.047,AMO
,,54439716,"       (2024 JQ1)",N,27.09,0.0798,0.9855,0.907,3.25,1.007,357,0.978,0.0134,ATE
,,54439717,"       (2024 JR1)",N,27.74,0.4596,1.476,0.798,6.00,0.5498,655,1.79,0.00202,APO
,,54439714,"       (2024 JS1)",N,25.48,0.3120,1.403,0.965,1.46,0.5934,607,1.66,0.00378,APO
,,54439715,"       (2024 JT1)",N,26.30,0.2382,1.281,0.976,4.87,0.6794,530,1.45,0.034,APO
,,54439882,"       (2024 JV1)",N,25.46,0.0687,1.078,1.004,27.36,0.881,409,1.12,0.0567,APO
,,54439884,"       (2024 JW1)",N,18.50,0.6805,2.676,0.855,53.33,0.2252,1.6e+03,4.38,0.138,APO
,,54439885,"       (2024 JX1)",N,26.22,0.7128,2.461,0.707,11.02,0.2552,1.41e+03,3.86,0.0128,APO
,,54439886,"       (2024 JY1)",N,24.23,0.5189,2.085,1.003,8.11,0.3275,1.1e+03,3.01,0.014,APO
,,54439887,"       (2024 JZ1)",N,26.79,0.4703,1.983,1.050,3.93,0.3529,1.02e+03,2.79,0.0436,AMO
,,54439888,"       (2024 JA2)",N,24.15,0.7620,2.081,0.495,12.68,0.3282,1.1e+03,3,0.00722,APO
,,54439889,"       (2024 JB2)",N,23.42,0.4883,1.396,0.714,18.08,0.5977,602,1.65,0.0212,APO
,,54439890,"       (2024 JC2)",N,26.46,0.2270,1.239,0.958,2.64,0.7148,504,1.38,0.0108,APO
,,54439891,"       (2024 JD2)",N,24.63,0.1035,0.9667,0.867,21.14,1.037,347,0.951,0.0546,ATE
,,54439893,"       (2024 JE2)",N,20.45,0.4564,1.657,0.901,11.05,0.4622,779,2.13,0.0862,APO
,,54439894,"       (2024 JF2)",N,22.70,0.4910,1.999,1.018,7.90,0.3488,1.03e+03,2.83,0.0391,AMO
,,54439892,"       (2024 JG2)",N,22.86,0.5342,2.451,1.142,14.35,0.2568,1.4e+03,3.84,0.133,AMO
,,54439895,"       (2024 JH2)",N,24.68,0.5185,1.688,0.813,5.90,0.4493,801,2.19,0.0112,APO
,,54439897,"       (2024 JJ2)",N,23.63,0.3338,1.481,0.987,17.06,0.5466,659,1.8,0.104,APO
,,54439896,"       (2024 JK2)",N,23.73,0.0771,1.197,1.105,15.04,0.7527,478,1.31,0.165,AMO
,,54439998,"       (2024 JM2)",N,23.78,0.1998,0.9945,0.796,19.98,0.9938,362,0.992,0.000841,ATE
,,54439999,"       (2024 JO2)",N,27.99,0.6399,2.411,0.868,4.46,0.2632,1.37e+03,3.74,0.0012,APO
,,54440000,"       (2024 JQ2)",N,24.78,0.4528,1.798,0.984,17.60,0.4088,881,2.41,0.058,APO
,,54440001,"       (2024 JY2)",N,25.03,0.3981,1.847,1.111,8.89,0.3928,916,2.51,0.102,AMO
,,54440002,"       (2024 JA3)",N,24.97,0.2478,1.165,0.877,8.04,0.7834,460,1.26,0.013,APO
,,54440314,"       (2024 JG3)",N,22.67,0.5621,1.045,0.457,15.45,0.9231,390,1.07,0.0914,APO
,,54440315,"       (2024 JH3)",N,28.78,0.4593,1.697,0.917,3.04,0.4459,807,2.21,0.000778,APO
,,54440318,"       (2024 JL3)",N,26.42,0.3890,1.359,0.830,28.53,0.6221,579,1.58,0.000473,APO
,,54440317,"       (2024 JM3)",N,25.05,0.4593,1.817,0.982,15.13,0.4025,894,2.45,0.0433,APO
,,54440319,"       (2024 JN3)",N,26.96,0.5995,2.209,0.885,1.44,0.3002,1.2e+03,3.28,0.00116,APO
,,54440320,"       (2024 JO3)",N,24.79,0.6284,2.697,1.002,4.56,0.2225,1.62e+03,4.43,0.022,APO
,,54440321,"       (2024 JP3)",N,27.40,0.5399,2.253,1.037,1.46,0.2914,1.24e+03,3.38,0.0306,AMO
,,54440641,"       (2024 JQ3)",N,18.81,0.6065,2.786,1.097,8.75,0.2119,1.7e+03,4.65,0.118,AMO
,,54440642,"       (2024 JR3)",N,26.39,0.6682,2.011,0.667,5.46,0.3456,1.04e+03,2.85,0.00364,APO
,,54440643,"       (2024 JS3)",N,21.07,0.3159,1.87,1.279,26.82,0.3854,934,2.56,0.4,AMO
,,54440644,"       (2024 JT3)",N,29.13,0.5518,2.174,0.974,2.28,0.3076,1.17e+03,3.2,9.77e-05,APO
,,54440646,"       (2024 JU5)",N,22.88,0.0645,1.347,1.260,16.19,0.6303,571,1.56,0.28,AMO
,,54440647,"       (2024 JX5)",N,21.16,0.6449,1.789,0.635,19.28,0.4119,874,2.39,0.296,APO
,,54440648,"       (2024 JB6)",Y,19.99,0.7527,2.662,0.658,7.91,0.2269,1.59e+03,4.34,0.0103,APO
,,54440649,"       (2024 JC6)",N,25.25,0.3639,1.727,1.099,6.58,0.4342,829,2.27,0.0857,AMO
,,54440650,"       (2024 JD6)",N,20.33,0.8252,2.732,0.478,19.05,0.2182,1.65e+03,4.52,0.257,APO
,,54440651,"       (2024 JE6)",N,25.14,0.3268,1.586,1.067,25.50,0.4936,729,2,0.0815,AMO
,,54440652,"       (2024 JG6)",N,26.38,0.2993,1.452,1.018,10.31,0.5632,639,1.75,0.0274,AMO
,,54440654,"       (2024 JU6)",N,21.78,0.4787,2.112,1.101,19.18,0.3212,1.12e+03,3.07,0.143,AMO
,,54440653,"       (2024 JV6)",N,28.20,0.4320,1.624,0.922,2.11,0.4763,756,2.07,0.00285,APO
,,54440655,"       (2024 JW6)",N,26.66,0.4558,1.831,0.997,7.84,0.3977,905,2.48,0.0144,APO
,,54441075,"       (2024 JX6)",N,24.69,0.1655,1.367,1.140,21.80,0.617,584,1.6,0.135,AMO
,,54441076,"       (2024 JY6)",N,23.71,0.6676,2.422,0.805,6.53,0.2614,1.38e+03,3.77,0.0433,APO
,,54441077,"       (2024 JZ6)",Y,20.77,0.4011,1.04,0.623,12.07,0.9291,387,1.06,0.0381,APO
,,54441078,"       (2024 JA7)",N,25.76,0.2217,1.141,0.888,1.18,0.8084,445,1.22,0.00624,APO
,,54441079,"       (2024 JB7)",N,26.09,0.5239,1.825,0.869,2.81,0.3998,900,2.47,0.015,APO
,,54441080,"       (2024 JC7)",N,24.88,0.3182,1.654,1.128,12.33,0.4632,777,2.13,0.113,AMO
,,54441081,"       (2024 JD7)",N,24.76,0.7152,2.319,0.661,9.80,0.279,1.29e+03,3.53,0.0141,APO
,,54441083,"       (2024 JE8)",N,22.98,0.6312,1.948,0.718,6.45,0.3625,993,2.72,0.0806,APO
,,54441086,"       (2024 JF8)",N,25.95,0.1753,1.268,1.046,15.19,0.6905,521,1.43,0.0364,AMO
,,54441085,"       (2024 JG8)",N,27.30,0.4305,1.8,1.025,2.49,0.4082,882,2.41,0.0157,AMO
,,54441084,"       (2024 JH8)",N,23.75,0.3419,1.519,1.000,9.68,0.5264,684,1.87,0.141,APO
,,54441087,"       (2024 JJ8)",N,24.53,0.1540,1.343,1.136,9.66,0.6333,568,1.56,0.145,AMO
,,54441088,"       (2024 JK8)",N,26.80,0.4926,1.908,0.968,6.14,0.3739,963,2.64,0.0127,APO
,,54441089,"       (2024 JL8)",N,24.72,0.5370,1.314,0.608,8.96,0.6546,550,1.51,0.0683,APO
,,54441090,"       (2024 JM8)",N,24.32,0.1805,1.373,1.125,24.43,0.6126,588,1.61,0.146,AMO
,,54441091,"       (2024 JN8)",N,26.24,0.6533,2.438,0.845,7.53,0.2589,1.39e+03,3.81,0.0144,APO
,,54441092,"       (2024 JT8)",N,19.78,0.7815,1.02,0.223,47.47,0.9563,376,1.03,0.113,APO
,,54441096,"       (2024 JX8)",N,27.12,0.4289,1.797,1.026,7.55,0.4092,880,2.41,0.0181,AMO
,,54441095,"       (2024 JY8)",N,20.56,0.4781,2.185,1.140,8.46,0.3051,1.18e+03,3.23,0.179,AMO
,,54441094,"       (2024 JZ8)",N,27.36,0.2705,1.328,0.969,1.27,0.6437,559,1.53,0.0112,APO
,,54441097,"       (2024 JA9)",N,22.72,0.8513,2.738,0.407,12.22,0.2175,1.66e+03,4.53,0.0337,APO
,,54441262,"       (2024 JB9)",N,26.44,0.1738,1.235,1.020,13.75,0.7183,501,1.37,0.0263,AMO
,,54441263,"       (2024 JC9)",N,24.07,0.3459,1.657,1.084,7.79,0.4622,779,2.13,0.151,AMO
,,54441265,"       (2024 JO10)",N,25.08,0.4354,0.93,0.525,4.56,1.099,328,0.897,0.0206,ATE
,,54441264,"       (2024 JP10)",N,23.60,0.8101,2.442,0.464,9.27,0.2583,1.39e+03,3.82,0.015,APO
,,54441266,"       (2024 JT11)",N,26.20,0.4727,1.951,1.028,8.21,0.3618,995,2.72,0.0221,AMO
,,54441267,"       (2024 JL12)",N,21.70,0.4702,2.134,1.131,5.83,0.3161,1.14e+03,3.12,0.118,AMO
,,54441270,"       (2024 JO12)",N,21.55,0.4615,1.702,0.917,34.10,0.4438,811,2.22,0.243,APO
,,54441268,"       (2024 JP12)",N,26.35,0.2502,1.352,1.014,8.75,0.6267,574,1.57,0.000948,APO
,,54441269,"       (2024 JQ12)",N,28.50,0.2051,1.287,1.023,0.52,0.6754,533,1.46,0.0104,AMO
,,54441271,"       (2024 JR12)",N,23.62,0.4783,1.635,0.853,8.60,0.4716,763,2.09,0.0672,APO
,,54441682,"       (2024 JX12)",N,22.49,0.6341,2.548,0.932,10.91,0.2424,1.49e+03,4.07,0.0407,APO
,,54441683,"       (2024 JY12)",N,21.77,0.3328,1.889,1.260,22.06,0.3796,948,2.6,0.462,AMO
,,54441684,"       (2024 JU14)",N,25.66,0.5676,2.273,0.983,17.06,0.2876,1.25e+03,3.43,0.0182,APO
,,54441685,"       (2024 JV14)",N,23.76,0.6234,1.823,0.686,8.80,0.4005,899,2.46,0.00852,APO
,,54441686,"       (2024 JW14)",N,21.33,0.4945,2.139,1.081,20.79,0.3151,1.14e+03,3.13,0.324,AMO
,,54441687,"       (2024 JX14)",N,25.64,0.4201,1.759,1.020,2.58,0.4223,852,2.33,0.0419,AMO
,,54441688,"       (2024 JZ14)",N,23.94,0.4744,2.088,1.097,4.53,0.3267,1.1e+03,3.02,0.108,AMO
,,54441866,"       (2024 JA15)",N,25.03,0.4529,1.495,0.818,17.36,0.5394,667,1.83,0.0011,APO
,,54441865,"       (2024 JB15)",N,22.51,0.2399,0.9564,0.727,12.75,1.054,342,0.935,0.157,ATE
,,54441867,"       (2024 JC15)",N,24.06,0.0618,1.244,1.167,6.02,0.7106,507,1.39,0.182,AMO
,,54441868,"       (2024 JD15)",N,26.86,0.6753,2.067,0.671,7.40,0.3316,1.09e+03,2.97,0.0111,APO
,,54441869,"       (2024 JE15)",N,26.78,0.3325,0.8282,0.553,0.80,1.308,275,0.754,0.00917,ATE
,,54441870,"       (2024 JF15)",N,21.55,0.5136,2.339,1.138,7.52,0.2755,1.31e+03,3.58,0.142,AMO
,,54441871,"       (2024 JG15)",N,23.78,0.5272,2.097,0.991,12.17,0.3247,1.11e+03,3.04,0.0101,APO
,,54441872,"       (2024 JH15)",N,27.34,0.3432,1.441,0.946,22.09,0.57,632,1.73,0.00202,APO
,,54441873,"       (2024 JK15)",N,26.05,0.6153,2.413,0.928,33.89,0.263,1.37e+03,3.75,0.00869,APO
,,54441874,"       (2024 JN16)",N,29.59,0.2402,0.9318,0.708,3.88,1.096,329,0.899,0.000441,ATE
,,54441875,"       (2024 JO16)",N,26.27,0.4074,1.613,0.956,2.70,0.4811,748,2.05,0.00233,APO
,,54441876,"       (2024 JP16)",N,26.42,0.3456,1.579,1.033,5.44,0.4969,724,1.98,0.026,AMO
,,54441877,"       (2024 JQ16)",N,26.92,0.2992,1.46,1.023,8.31,0.5587,644,1.76,0.0129,AMO
,,54441878,"       (2024 JR16)",Y,21.83,0.3512,1.002,0.650,5.93,0.9827,366,1,0.00863,APO
,,54441879,"       (2024 JS16)",N,25.91,0.2241,1.395,1.083,8.66,0.5981,602,1.65,0.0729,AMO
,,54442109,"       (2024 JW16)",Y,20.90,0.7465,2.013,0.510,5.39,0.3451,1.04e+03,2.86,0.00443,APO
,,54442111,"       (2024 JY16)",N,25.06,0.5754,2.383,1.012,25.93,0.268,1.34e+03,3.68,0.000718,APO
,,54442110,"       (2024 JZ16)",N,23.76,0.7273,1.959,0.534,4.92,0.3594,1e+03,2.74,0.0681,APO
,,54442112,"       (2024 JB17)",N,22.26,0.1251,0.9421,0.824,17.46,1.078,334,0.914,0.0394,ATE
,,54442144,"       (2024 JF17)",N,24.25,0.1307,0.9288,0.807,32.48,1.101,327,0.895,0.0214,ATE
,,54442147,"       (2024 JG17)",N,27.42,0.3633,1.479,0.942,0.73,0.5478,657,1.8,0.00562,APO
,,54442148,"       (2024 JH17)",N,24.85,0.5814,2.497,1.045,22.12,0.2498,1.44e+03,3.95,0.0494,AMO
,,54442145,"       (2024 JJ17)",N,27.89,0.1764,1.048,0.863,2.17,0.9183,392,1.07,0.00826,APO
,,54442149,"       (2024 JK17)",N,24.68,0.5649,1.898,0.826,1.20,0.3769,955,2.61,0.0106,APO
,,54442250,"       (2024 JP17)",N,26.77,0.5187,0.6793,0.327,9.98,1.76,204,0.56,1.22e-05,ATE
,,54442252,"       (2024 JQ17)",N,25.57,0.2478,0.9942,0.748,10.85,0.9943,362,0.991,0.0251,ATE
,,54442251,"       (2024 JR17)",N,23.13,0.4217,1.475,0.853,16.18,0.5502,654,1.79,0.0323,APO
,,54442318,"       (2024 JS17)",N,26.06,0.2587,1.308,0.970,18.03,0.6587,547,1.5,0.019,APO
,,54442319,"       (2024 JT17)",N,25.92,0.5038,2.06,1.022,5.68,0.3334,1.08e+03,2.96,0.0113,AMO
,,54442321,"       (2024 JV17)",N,24.59,0.4816,2.022,1.048,9.26,0.3428,1.05e+03,2.88,0.0339,AMO
,,54442322,"       (2024 JX17)",Y,20.41,0.5141,0.7599,0.369,28.85,1.488,242,0.662,0.0245,ATE
,,54442323,"       (2024 JZ17)",N,25.95,0.5559,2.266,1.007,11.32,0.2889,1.25e+03,3.41,0.0122,APO
,,54442411,"       (2024 JJ20)",N,21.57,0.3498,1.799,1.170,14.51,0.4083,882,2.41,0.159,AMO
,,54444999,"       (2024 JJ25)",N,22.44,0.5905,2.388,0.978,2.37,0.267,1.35e+03,3.69,0.0224,APO
,,54445200,"       (2024 JT25)",N,21.01,0.5517,2.461,1.103,2.36,0.2553,1.41e+03,3.86,0.0961,AMO
,,54445574,"       (2024 JB29)",N,25.80,0.2697,1.569,1.146,1.43,0.5015,718,1.97,0.134,AMO
,,54445576,"       (2024 JS29)",N,22.08,0.5042,2.499,1.239,8.16,0.2495,1.44e+03,3.95,0.223,AMO
,,54445846,"       (2024 JV33)",Y,21.21,0.6554,2.847,0.981,9.57,0.2052,1.75e+03,4.8,0.00146,APO
,,54446792,"       (2024 JD41)",N,21.53,0.1579,1.497,1.261,22.33,0.5381,669,1.83,0.255,AMO
,,54455883,"       (2024 JE52)",N,21.56,0.4332,2.176,1.233,11.37,0.307,1.17e+03,3.21,0.223,AMO
,,54552669,"       (2024 JZ64)",N,25.70,0.5340,0.7095,0.331,1.16,1.649,218,0.598,0.00372,ATE
,,54442508,"       (2024 KA)",N,25.17,0.3718,1.531,0.962,34.92,0.5205,692,1.89,0.0277,APO
,,54442646,"       (2024 KB)",N,22.95,0.6876,1.962,0.613,44.08,0.3586,1e+03,2.75,0.00977,APO
,,54442682,"       (2024 KC)",N,28.49,0.2384,1.328,1.011,3.60,0.6443,559,1.53,0.00693,APO
,,54443996,"       (2024 KF)",N,23.20,0.1308,1.094,0.951,12.82,0.8609,418,1.14,0.0575,APO
,,54444912,"       (2024 KG)",N,22.40,0.5949,1.766,0.716,3.54,0.4199,857,2.35,0.014,APO
,,54444913,"       (2024 KH)",N,24.68,0.2928,1.562,1.104,3.19,0.5049,713,1.95,0.0992,AMO
,,54444914,"       (2024 KJ)",N,25.74,0.1926,1.255,1.013,6.50,0.7009,514,1.41,0.0199,APO
,,54444915,"       (2024 KK)",N,24.60,0.4500,1.788,0.984,6.24,0.4121,874,2.39,0.0402,APO
,,54444916,"       (2024 KL)",N,23.82,0.3185,0.8929,0.608,9.60,1.168,308,0.844,0.0455,ATE
,,54444917,"       (2024 KM)",N,22.78,0.7722,2.534,0.577,7.85,0.2444,1.47e+03,4.03,0.129,APO
,,54444950,"       (2024 KN)",Y,21.79,0.6726,2.285,0.748,30.54,0.2854,1.26e+03,3.45,0.00616,APO
,,54444951,"       (2024 KO)",N,23.80,0.5472,1.998,0.905,3.41,0.3491,1.03e+03,2.82,0.0249,APO
,,54444952,"       (2024 KP)",N,25.85,0.3660,1.282,0.813,12.25,0.679,530,1.45,0.00631,APO
,,54444954,"       (2024 KQ)",N,25.82,0.5807,2.434,1.021,2.65,0.2595,1.39e+03,3.8,0.0244,AMO
,,54444953,"       (2024 KR)",Y,21.60,0.3561,1.437,0.925,29.39,0.572,629,1.72,0.0274,APO
,,54444955,"       (2024 KS)",N,24.61,0.0363,1.058,1.019,15.56,0.9058,397,1.09,0.0368,AMO
,,54444956,"       (2024 KT)",N,23.46,0.2131,1.325,1.042,15.14,0.6466,557,1.52,0.0603,AMO
,,54444957,"       (2024 KU)",N,28.23,0.5806,2.42,1.015,8.97,0.2618,1.38e+03,3.77,0.00246,APO
,,54444958,"       (2024 KV)",Y,21.37,0.4517,1.936,1.061,27.53,0.366,984,2.69,0.0493,AMO
,,54444959,"       (2024 KW)",N,19.81,0.8942,2.277,0.241,26.43,0.2869,1.25e+03,3.44,0.32,APO
,,54444996,"       (2024 KX)",N,27.67,0.2289,0.9187,0.708,10.22,1.119,322,0.881,0.000219,ATE
,,54444997,"       (2024 KY)",N,26.50,0.1936,1.191,0.961,10.48,0.7581,475,1.3,0.00214,APO
,,54444998,"       (2024 KZ)",N,24.95,0.4126,1.506,0.885,2.70,0.5332,675,1.85,0.0293,APO
,,54445000,"       (2024 KA1)",N,25.38,0.3099,1.281,0.884,4.33,0.6799,529,1.45,0.00993,APO
,,54445199,"       (2024 KB1)",N,28.25,0.5618,2.204,0.966,8.63,0.3013,1.2e+03,3.27,0.00109,APO
,,54445201,"       (2024 KC1)",N,20.31,0.6605,1.234,0.419,36.00,0.7192,501,1.37,0.0548,APO
,,54445202,"       (2024 KD1)",N,23.30,0.5688,2.537,1.094,13.30,0.2439,1.48e+03,4.04,0.144,AMO
,,54445203,"       (2024 KE1)",N,24.45,0.3372,1.422,0.942,10.48,0.5813,619,1.7,0.0648,APO
,,54445204,"       (2024 KF1)",N,24.04,0.6415,2.48,0.889,23.72,0.2524,1.43e+03,3.9,0.0197,APO
,,54445205,"       (2024 KG1)",N,23.27,0.2682,1.284,0.940,11.25,0.6771,532,1.46,0.105,APO
,,54445206,"       (2024 KJ1)",N,26.21,0.0983,0.9606,0.866,7.54,1.047,344,0.941,0.0284,ATE
,,54445207,"       (2024 KK1)",N,26.12,0.0927,1.117,1.014,7.67,0.8347,431,1.18,0.0115,APO
,,54445208,"       (2024 KL1)",N,22.75,0.8949,1.949,0.205,8.07,0.3621,994,2.72,0.00559,APO
,,54445306,"       (2024 KN1)",N,25.65,0.1634,1.257,1.052,7.66,0.699,515,1.41,0.036,AMO
,,54445307,"       (2024 KO1)",N,27.16,0.4857,2.011,1.034,4.89,0.3457,1.04e+03,2.85,0.0183,AMO
,,54445308,"       (2024 KP1)",N,20.02,0.5166,1.765,0.853,24.64,0.4202,857,2.35,0.126,APO
,,54445309,"       (2024 KQ1)",N,24.21,0.5283,2.22,1.047,1.56,0.298,1.21e+03,3.31,0.0374,AMO
,,54445310,"       (2024 KR1)",N,23.64,0.4494,2.111,1.162,7.94,0.3214,1.12e+03,3.07,0.157,AMO
,,54445311,"       (2024 KS1)",N,27.00,0.4672,1.724,0.918,13.70,0.4355,827,2.26,0.0117,APO
,,54445312,"       (2024 KT1)",N,26.99,0.2455,0.9842,0.743,1.29,1.009,357,0.976,0.00501,ATE
,,54445313,"       (2024 KU1)",N,26.09,0.5865,2.579,1.066,1.76,0.238,1.51e+03,4.14,0.0556,AMO
,,54445448,"       (2024 KV1)",N,24.37,0.3938,1.733,1.051,2.89,0.4319,834,2.28,0.0585,AMO
,,54445449,"       (2024 KW1)",N,25.67,0.3206,1.567,1.064,0.82,0.5026,716,1.96,0.0483,AMO
,,54445451,"       (2024 KX1)",N,26.67,0.5045,1.881,0.932,5.69,0.3822,942,2.58,0.00664,APO
,,54445450,"       (2024 KY1)",N,24.86,0.4984,1.618,0.811,6.54,0.4791,751,2.06,0.00757,APO
,,54445452,"       (2024 KZ1)",N,24.31,0.3632,1.671,1.064,5.52,0.4561,789,2.16,0.106,AMO
,,54445453,"       (2024 KA2)",N,27.97,0.6382,2.493,0.902,3.90,0.2504,1.44e+03,3.94,0.00186,APO
,,54445454,"       (2024 KB2)",N,23.53,0.5243,0.9799,0.466,16.29,1.016,354,0.97,0.012,ATE
,,54445456,"       (2024 KC2)",N,24.26,0.1352,1.318,1.140,9.32,0.6511,553,1.51,0.132,AMO
,,54445458,"       (2024 KD2)",N,23.01,0.6896,1.969,0.611,22.93,0.3568,1.01e+03,2.76,0.032,APO
,,54445579,"       (2024 KF2)",N,21.89,0.1254,1.479,1.294,37.56,0.548,657,1.8,0.295,AMO
,,54446231,"       (2024 KH3)",Y,21.28,0.6043,2.65,1.049,15.01,0.2284,1.58e+03,4.31,0.0356,AMO
,,54454871,"       (2024 KJ7)",N,21.89,0.4770,2.441,1.277,4.14,0.2584,1.39e+03,3.81,0.266,AMO
,,54445455,"       (2024 LA)",N,25.61,0.6882,2.462,0.768,9.70,0.2552,1.41e+03,3.86,0.00757,APO
,,54445457,"       (2024 LB)",N,27.48,0.1953,1.265,1.018,7.65,0.6931,519,1.42,0.0157,AMO
,,54445521,"       (2024 LC)",N,25.84,0.5043,2.079,1.031,9.47,0.3287,1.1e+03,3,0.0297,AMO
,,54445522,"       (2024 LD)",N,26.11,0.5329,2.123,0.992,9.68,0.3187,1.13e+03,3.09,0.0266,APO
,,54445523,"       (2024 LF)",N,25.14,0.6928,2.176,0.669,6.43,0.307,1.17e+03,3.21,0.0132,APO
,,54445524,"       (2024 LG)",Y,21.30,0.5882,2.355,0.970,12.09,0.2728,1.32e+03,3.61,0.0475,APO
,,54445525,"       (2024 LH)",N,25.19,0.2590,1.355,1.004,2.45,0.6248,576,1.58,0.00971,APO
,,54445573,"       (2024 LJ)",N,23.62,0.4849,1.551,0.799,26.28,0.5101,706,1.93,0.00639,APO
,,54445575,"       (2024 LK)",N,20.62,0.2135,1.576,1.239,22.88,0.4982,723,1.98,0.274,AMO
,,54445577,"       (2024 LM)",N,27.98,0.3207,1.463,0.994,6.11,0.5568,647,1.77,0.00525,APO
,,54445578,"       (2024 LO)",N,18.91,0.5544,2.064,0.920,34.82,0.3325,1.08e+03,2.96,0.194,APO
,,54445580,"       (2024 LQ)",N,25.13,0.2888,1.044,0.742,6.57,0.9242,390,1.07,0.0345,APO
,,54445618,"       (2024 LR)",N,23.28,0.1191,1.153,1.015,7.68,0.7965,452,1.24,0.0388,APO
,,54445619,"       (2024 LS)",N,21.22,0.7033,3.178,0.943,21.81,0.174,2.07e+03,5.67,0.21,APO
,,54445621,"       (2024 LU)",N,23.57,0.4865,2.041,1.048,8.47,0.3379,1.07e+03,2.92,0.0397,AMO
,,54445622,"       (2024 LV)",N,23.21,0.3319,1.567,1.047,16.16,0.5027,716,1.96,0.0434,AMO
,,54445623,"       (2024 LW)",N,22.24,0.4124,0.985,0.579,23.32,1.008,357,0.978,0.102,ATE
,,54445624,"       (2024 LX)",N,22.31,0.4373,2.16,1.215,10.28,0.3105,1.16e+03,3.17,0.206,AMO
,,54445625,"       (2024 LY)",N,21.60,0.6466,2.602,0.920,6.58,0.2348,1.53e+03,4.2,0.0714,APO
